longitude,latitude,o3prod_mole_stacked,o3loss_mole_stacked
-141.0,-19.0,188027.94634052351,927510.1694407165
-141.0,-17.0,156091.95203522957,972581.6320746379
-141.0,-15.0,287714.54643631895,1048934.8721077521
-141.0,-13.0,247602.43356194274,1086872.3403316322
-141.0,-11.0,226854.13200974095,1116476.0671647736
-141.0,-9.0,210367.0004987467,1124943.751855562
-141.0,-7.0,164365.36009515528,1099015.6150112285
-141.0,-5.0,237670.1026473752,1081201.3969422388
-141.0,-3.0,338143.71178771585,1050968.2672007799
-141.0,-1.0,439870.43179241085,1007992.2144250743
-141.0,1.0,420951.34319554217,1012567.819436588
-141.0,3.0,317913.8469507165,1079934.510942105
-141.0,5.0,337419.0303033024,1193277.7171080904
-141.0,7.0,429077.50870250136,1316080.5012245576
-141.0,9.0,497454.53352987004,1435499.8234340537
-141.0,11.0,471394.9063193117,1512346.3157082752
-141.0,13.0,447479.4966789021,1549022.75376465
-141.0,15.0,476898.7926337776,1550410.6930655737
-141.0,17.0,623827.3896845453,1520513.2384783637
-141.0,19.0,624982.924390612,1452680.207515091
-141.0,21.0,586263.7597606952,1369871.2845457008
-141.0,23.0,489591.4514330144,1288876.2869617385
-141.0,25.0,597314.8497740234,1223568.4880106782
-141.0,27.0,891860.0484407895,1147760.6606497406
-141.0,29.0,982849.9099556155,1052570.9794473436
-141.0,31.0,1036902.9591957077,961536.7805614278
-141.0,33.0,981015.0297288309,877048.2563733801
-141.0,35.0,1052816.5871424647,777383.8485351683
-141.0,37.0,1005436.1261408892,692167.251133362
-141.0,39.0,967026.0591764259,617515.7235829696
-141.0,41.0,925672.083630808,545078.8999681075
-141.0,43.0,846273.2867987974,487183.53678420366
-141.0,45.0,781742.1019255093,439612.4097615222
-141.0,47.0,830087.6302605245,389989.6923525977
-141.0,49.0,903317.6571887576,351274.3803427441
-141.0,51.0,900864.6428745685,319552.27269442444
-141.0,53.0,890797.2266755094,292778.85876791325
-141.0,55.0,904057.6971949195,267705.6941602937
-141.0,57.0,810030.3133506152,256736.9358124341
-141.0,59.0,1047546.0887108619,192489.167462279
-141.0,61.0,446951.08585265436,148872.21407048387
-141.0,63.0,666786.9247645101,152188.27221770474
-141.0,65.0,732248.0692070886,130365.5996082682
-141.0,67.0,533838.4371062338,123146.43931431798
-141.0,69.0,443507.6779388269,91882.90850260896
-141.0,71.0,327913.5280121666,107730.61156674997
-141.0,73.0,120625.3286125932,115352.71167407841
-141.0,75.0,90850.2069013809,106750.2770642255
-141.0,77.0,77634.20187055072,98483.65163050183
-141.0,79.0,71821.82212907486,91944.64101418018
-141.0,81.0,68950.50357412419,86416.09066415369
-141.0,83.0,68238.71814193674,83820.35006898589
-141.0,85.0,67942.13279530428,82585.28059702838
-141.0,87.0,68673.9600523464,81372.08248420221
-141.0,89.0,74759.84627906473,80280.04759944885
-139.0,-89.0,18425.894104483134,23348.912548548466
-139.0,-87.0,18610.06185026891,26757.035436924554
-139.0,-85.0,23023.886954534562,33082.89704516119
-139.0,-83.0,26082.581139550068,38109.16265711327
-139.0,-81.0,25596.66794552454,39093.87994988296
-139.0,-79.0,25832.452395554308,44829.55380172484
-139.0,-77.0,25824.426688134383,51189.38646473092
-139.0,-75.0,34534.907930551584,53155.489047043884
-139.0,-73.0,44380.38554549313,57170.71940883443
-139.0,-71.0,27672.759502187757,56397.77333237808
-139.0,-69.0,20039.996760861624,46342.523166464096
-139.0,-67.0,16723.93039477342,41752.83457023072
-139.0,-65.0,14706.494373799542,44057.50047675684
-139.0,-63.0,15374.997610415938,48210.634411254556
-139.0,-61.0,16680.396706971176,53774.9367200118
-139.0,-59.0,19098.400056478768,61743.74234611157
-139.0,-57.0,21813.782346217293,71378.62300542279
-139.0,-55.0,26542.957578025158,85184.47520221381
-139.0,-53.0,34342.17836845767,103261.05579816668
-139.0,-51.0,59598.235964131345,128620.06994147575
-139.0,-49.0,70589.48385831015,153071.70791443807
-139.0,-47.0,65714.94121278204,176144.58948630752
-139.0,-45.0,69250.42120607478,202835.92529343997
-139.0,-43.0,69682.50425694387,231191.4099170016
-139.0,-41.0,81531.77088785471,266769.5063419102
-139.0,-39.0,89149.06268511499,304539.32907802134
-139.0,-37.0,94033.93333113675,347883.7567549001
-139.0,-35.0,121576.90883413056,402045.01690404146
-139.0,-33.0,154050.65565122338,459281.8772703525
-139.0,-31.0,182321.7766743777,523838.21539397986
-139.0,-29.0,227898.4391075755,595703.9306184798
-139.0,-27.0,290076.1867534023,673960.4742616683
-139.0,-25.0,196199.18617015536,730876.3609089424
-139.0,-23.0,175555.9827569226,798838.711141535
-139.0,-21.0,164625.31478120797,863239.5200840925
-139.0,-19.0,168779.581837901,924988.0818816386
-139.0,-17.0,163939.64046158295,979488.0688804945
-139.0,-15.0,239682.14160733682,1043986.7129128329
-139.0,-13.0,303634.7549018013,1103357.3498550663
-139.0,-11.0,219814.16259779606,1120776.335589031
-139.0,-9.0,229583.03448709453,1134957.7512576687
-139.0,-7.0,191031.2375178973,1112733.1373798728
-139.0,-5.0,201014.52324321677,1077412.644421804
-139.0,-3.0,215755.67296048906,1027752.1376348066
-139.0,-1.0,299867.4334492992,981797.3611057051
-139.0,1.0,330709.44091480575,993844.2483235725
-139.0,3.0,372324.4611786994,1083494.0278244393
-139.0,5.0,425412.44120458263,1201487.8975930312
-139.0,7.0,389169.3342815288,1308907.5914796302
-139.0,9.0,445819.8032471625,1426544.1603378463
-139.0,11.0,538349.2649168747,1524536.5963944944
-139.0,13.0,509454.2018468032,1567992.746081458
-139.0,15.0,540123.1334223934,1567556.31687584
-139.0,17.0,627822.5584825142,1532316.577001245
-139.0,19.0,640649.278124327,1460089.1005726499
-139.0,21.0,552305.3170537789,1365451.716046066
-139.0,23.0,491390.3013441251,1284654.476134482
-139.0,25.0,585384.06021885,1214566.322455059
-139.0,27.0,804197.0447453721,1137145.5220481441
-139.0,29.0,919395.6428502663,1050421.9525805835
-139.0,31.0,1033512.1190820902,955518.2557581535
-139.0,33.0,1024218.2403879485,871314.436876593
-139.0,35.0,1050591.2773113258,779089.2108774025
-139.0,37.0,1029557.6982574277,696355.1028800124
-139.0,39.0,995607.9609970688,620723.9467992911
-139.0,41.0,962291.2507174567,552056.5139774439
-139.0,43.0,823042.3260914504,500960.3638826347
-139.0,45.0,788252.6160835463,451370.2515387999
-139.0,47.0,880026.1216617052,397511.3866468232
-139.0,49.0,943472.1675166669,358923.7356626741
-139.0,51.0,986306.2334333073,322645.133076282
-139.0,53.0,988619.3150376156,294549.1554340547
-139.0,55.0,889462.0497088213,278794.9987659868
-139.0,57.0,669393.875112209,265148.8206860772
-139.0,59.0,1121059.986054906,182245.04466389483
-139.0,61.0,434112.6928408913,150386.8381780004
-139.0,63.0,657062.8587454536,153654.57144263474
-139.0,65.0,701558.3929766255,128796.33376536045
-139.0,67.0,538991.6745638273,119846.32852436372
-139.0,69.0,451415.49267502816,93028.43202132969
-139.0,71.0,251939.72397066382,110441.80870893189
-139.0,73.0,116871.08838816923,115755.46398907996
-139.0,75.0,91303.47692551177,106932.90167144468
-139.0,77.0,78050.91451687874,98360.16914966101
-139.0,79.0,72036.60199782337,91806.07366557256
-139.0,81.0,68963.90938499382,86148.4317580677
-139.0,83.0,68304.41838498863,83701.63264165126
-139.0,85.0,67972.5526193233,82562.58384152007
-139.0,87.0,68706.45105728145,81318.24440659976
-139.0,89.0,74344.32561665072,80265.63326940437
-137.0,-89.0,18454.945499006484,23423.738869691
-137.0,-87.0,18666.54134624977,26814.469945408768
-137.0,-85.0,22799.32885378652,33037.22094439235
-137.0,-83.0,25860.458127860897,38270.11889747689
-137.0,-81.0,25701.96595657143,39609.36365819857
-137.0,-79.0,26043.977044368596,45595.75165230893
-137.0,-77.0,25449.42070905103,51127.54691712888
-137.0,-75.0,34301.37790231996,53302.06011663599
-137.0,-73.0,35333.75092247818,56470.572515649146
-137.0,-71.0,27401.6115309401,56000.79674768681
-137.0,-69.0,21863.67217167244,45927.54216231474
-137.0,-67.0,15354.188891090405,41441.897777572296
-137.0,-65.0,14754.708107784041,44486.92859634827
-137.0,-63.0,15598.436912951589,48823.02360150684
-137.0,-61.0,16933.566144818058,54511.19050927667
-137.0,-59.0,19122.90297219196,62341.77909192261
-137.0,-57.0,22073.843628012684,72361.89031813118
-137.0,-55.0,26737.03666543561,85730.5850962535
-137.0,-53.0,35304.4822334416,103731.4785420348
-137.0,-51.0,63359.15920199961,128413.084413576
-137.0,-49.0,68039.29547170128,151233.90509461518
-137.0,-47.0,64560.04273269288,174812.44653769623
-137.0,-45.0,62186.67990440129,199198.02766736277
-137.0,-43.0,65163.72693885235,228722.0780246349
-137.0,-41.0,81578.68385595661,265100.172042879
-137.0,-39.0,91525.03728294806,303930.4233249258
-137.0,-37.0,98070.79035482665,347759.30940947135
-137.0,-35.0,121301.50408232711,400442.9305666446
-137.0,-33.0,138855.34454116866,455753.18935671006
-137.0,-31.0,165520.08383139112,521523.1327902232
-137.0,-29.0,212967.74502041133,594209.2154621112
-137.0,-27.0,317103.796704015,680855.0221994345
-137.0,-25.0,210511.83812531133,740523.7622852586
-137.0,-23.0,174167.91817441312,803566.6038462135
-137.0,-21.0,147731.7900233253,863173.2525412423
-137.0,-19.0,169635.42271260172,928425.1122656782
-137.0,-17.0,193556.2086101671,993278.6798153493
-137.0,-15.0,206616.57094831066,1042203.6132554336
-137.0,-13.0,346728.30353898543,1114140.9106244512
-137.0,-11.0,213876.8640541575,1125839.42117206
-137.0,-9.0,182461.1368772073,1130781.4805226799
-137.0,-7.0,215055.86220391124,1124074.7796017115
-137.0,-5.0,212866.8442895435,1081965.2446555663
-137.0,-3.0,195867.11799784226,1023287.9872821335
-137.0,-1.0,154708.5433054859,953061.6775511712
-137.0,1.0,207465.09067729488,973107.8417605556
-137.0,3.0,276314.0379921368,1069766.8113736275
-137.0,5.0,349409.92109160125,1186497.4517754333
-137.0,7.0,388145.9154818406,1305059.1396756945
-137.0,9.0,402441.5027491428,1418122.2881430432
-137.0,11.0,485229.17044541216,1519722.023858708
-137.0,13.0,568239.8688171989,1580875.06348968
-137.0,15.0,653994.2551246645,1585794.9285517032
-137.0,17.0,691171.2118202506,1546992.9856330664
-137.0,19.0,677898.6723957924,1468568.5289404632
-137.0,21.0,560989.5438501606,1365585.6088195906
-137.0,23.0,486248.0683983138,1275835.5331278539
-137.0,25.0,554528.7579154072,1203760.836650796
-137.0,27.0,742519.8507601153,1128180.156630837
-137.0,29.0,935734.2350802884,1042646.1204506635
-137.0,31.0,1014398.0775735914,950598.4574056144
-137.0,33.0,1111132.59821805,862533.6087899461
-137.0,35.0,1059124.4803766126,783417.2599143636
-137.0,37.0,1077953.3843840943,701432.342793736
-137.0,39.0,1036198.2779553516,627420.9346030859
-137.0,41.0,986214.0005250131,561977.8549903395
-137.0,43.0,796898.4363493994,517300.66136042593
-137.0,45.0,816496.4998284274,460284.5823505915
-137.0,47.0,927723.9253270305,407096.4742121346
-137.0,49.0,1020849.2247898037,364476.52465638536
-137.0,51.0,1076537.7607297457,326341.66565278696
-137.0,53.0,1006479.7518133608,303461.41247749556
-137.0,55.0,788096.035010903,290642.80748316593
-137.0,57.0,823779.5755892828,233584.27837680996
-137.0,59.0,872938.9799310713,162116.77822951274
-137.0,61.0,596114.3634141037,147045.7803461296
-137.0,63.0,756285.4004904133,139616.87397918972
-137.0,65.0,665545.7418230971,123408.0435674677
-137.0,67.0,746457.9598619946,112954.13544166928
-137.0,69.0,507183.9567094648,98669.57368950247
-137.0,71.0,225812.7201519646,110857.87931662997
-137.0,73.0,116391.83052407179,116057.72652560884
-137.0,75.0,92169.12982206735,107087.35675368315
-137.0,77.0,78627.1323813922,98366.99449035544
-137.0,79.0,72240.66848142116,91703.4017183267
-137.0,81.0,69099.91160680643,86041.61017220133
-137.0,83.0,68228.67304679561,83601.18936591498
-137.0,85.0,67993.56795665513,82525.70123010656
-137.0,87.0,68852.59739370187,81274.85532405165
-137.0,89.0,73908.65334798254,80221.4274146254
-135.0,-89.0,18484.99871098746,23502.32927908655
-135.0,-87.0,18734.02014815902,26889.110923377368
-135.0,-85.0,22625.58253801961,33086.66041840442
-135.0,-83.0,25725.359329956627,38440.28117825929
-135.0,-81.0,25741.840399160097,40115.682030532735
-135.0,-79.0,26071.79940307079,46020.694744270906
-135.0,-77.0,24941.91842860282,50838.49249982375
-135.0,-75.0,33642.70930920518,53353.4818940483
-135.0,-73.0,36450.12259054089,56254.24762276806
-135.0,-71.0,30688.185407221717,56485.46881298256
-135.0,-69.0,21623.708398563547,45545.09246080806
-135.0,-67.0,14600.082068860096,41540.410748797345
-135.0,-65.0,14748.823101848368,44829.61420414837
-135.0,-63.0,15675.760328381542,49212.87048665192
-135.0,-61.0,17163.392216368575,55178.59467730264
-135.0,-59.0,19235.03500214664,62868.31822506624
-135.0,-57.0,22260.761162857714,73050.45740225902
-135.0,-55.0,26880.100768415254,85901.45734804412
-135.0,-53.0,36205.79359214259,103546.7681620214
-135.0,-51.0,61776.39317347897,127353.06132826958
-135.0,-49.0,66486.15082231438,149861.59162069033
-135.0,-47.0,60874.120057830594,172627.99758445928
-135.0,-45.0,60787.46528159299,197930.88669431332
-135.0,-43.0,64535.651958737675,227429.87561210926
-135.0,-41.0,79398.83073814568,263077.74263875006
-135.0,-39.0,96850.26458351487,304434.6415351481
-135.0,-37.0,100632.5326944847,348317.8799743105
-135.0,-35.0,121150.98579806086,399757.86970361293
-135.0,-33.0,132261.71511872017,454118.47834495344
-135.0,-31.0,163898.73684159858,522314.3300605623
-135.0,-29.0,191933.13499210167,592234.8390609237
-135.0,-27.0,325460.38921615,687586.4510577257
-135.0,-25.0,255884.26685116914,752711.5089320458
-135.0,-23.0,176763.46787359714,808712.5052851167
-135.0,-21.0,152558.77478195232,867804.6860155498
-135.0,-19.0,174525.91179226327,932968.5408308464
-135.0,-17.0,198598.9743351547,998877.7869854267
-135.0,-15.0,214173.84841202988,1045583.0756569888
-135.0,-13.0,322463.8704867711,1110180.0270426727
-135.0,-11.0,272460.2697985611,1142418.4110253518
-135.0,-9.0,185305.65452233763,1138119.5649602474
-135.0,-7.0,207722.6531271644,1126898.832070091
-135.0,-5.0,244423.14737620205,1089662.602705009
-135.0,-3.0,190989.14457130575,1022227.3321253923
-135.0,-1.0,192147.32617910017,958951.2810837127
-135.0,1.0,205374.6869014372,973798.4508160314
-135.0,3.0,198026.73294814944,1058744.9551508992
-135.0,5.0,252811.2361952973,1169658.7382391056
-135.0,7.0,319611.26928621414,1292005.250552966
-135.0,9.0,360719.1373309465,1409451.0861622056
-135.0,11.0,414080.20844711177,1511206.9053644924
-135.0,13.0,491546.9727260411,1575414.9227350955
-135.0,15.0,686409.4458776758,1593970.8857732709
-135.0,17.0,818582.9249143435,1558220.0660563281
-135.0,19.0,757822.4114721542,1477870.2277772273
-135.0,21.0,604690.0693417861,1372593.5962096646
-135.0,23.0,499716.2774103374,1274978.2933107875
-135.0,25.0,533626.1831908148,1195662.2347506345
-135.0,27.0,694645.0527370257,1119664.6742497934
-135.0,29.0,946158.5992773519,1034098.9221304437
-135.0,31.0,979727.0724710594,948653.0413280813
-135.0,33.0,1144445.6442318494,859669.4467850836
-135.0,35.0,1083280.1969871917,787605.6380500308
-135.0,37.0,1086604.0956919964,712873.8129339092
-135.0,39.0,1058938.2751884253,640725.6688814929
-135.0,41.0,966217.4748802776,577503.292824274
-135.0,43.0,794475.8886947858,531316.8608517318
-135.0,45.0,861585.5304700189,470318.53172904096
-135.0,47.0,978927.3827627947,417436.1243858736
-135.0,49.0,1107234.2316160016,369738.23242135934
-135.0,51.0,1107038.9774151533,333534.44487918395
-135.0,53.0,952594.5133354873,314348.6087221265
-135.0,55.0,791017.1818078893,281899.2324729414
-135.0,57.0,1393540.1955945196,189217.0021355164
-135.0,59.0,893501.0874850752,153014.70772475874
-135.0,61.0,685371.5160826393,143774.23362627713
-135.0,63.0,632957.8469801128,127383.24720663989
-135.0,65.0,480963.9643115314,122504.70287373236
-135.0,67.0,781041.6142289878,110805.76876363836
-135.0,69.0,609067.8649767004,95125.0523324102
-135.0,71.0,229963.82703586278,110480.68052773582
-135.0,73.0,117622.75845708867,116150.96160820048
-135.0,75.0,95086.9694723969,107268.69668669812
-135.0,77.0,79145.82967023212,98340.28320667156
-135.0,79.0,72528.50543619359,91649.06516268203
-135.0,81.0,69324.85690852154,86068.36154358668
-135.0,83.0,68352.49643990347,83551.1765022964
-135.0,85.0,68046.18259452723,82456.39564238973
-135.0,87.0,69147.98168149473,81280.84299722614
-135.0,89.0,73780.19106501693,80240.21213327147
-133.0,-89.0,18515.590053394364,23577.58693439781
-133.0,-87.0,18783.46896340146,26927.8401788697
-133.0,-85.0,22444.53094634425,33200.170094138084
-133.0,-83.0,25611.520679526544,38556.32012567876
-133.0,-81.0,25739.44556379241,40518.11913819308
-133.0,-79.0,25821.177336583296,45926.17165378376
-133.0,-77.0,24514.78027487758,50608.79600389928
-133.0,-75.0,31962.32609176777,52022.07900843073
-133.0,-73.0,49689.12060950752,56354.72829378027
-133.0,-71.0,30369.862729686043,57165.49979384675
-133.0,-69.0,18313.25673401434,45207.16040746949
-133.0,-67.0,14557.524853821638,41847.5304730997
-133.0,-65.0,15243.741549634415,45428.494222959875
-133.0,-63.0,15882.970582734202,49828.19573677389
-133.0,-61.0,17822.07554298038,56016.67870946299
-133.0,-59.0,19282.250700603843,63341.9037945192
-133.0,-57.0,22200.8486430838,73304.98615056933
-133.0,-55.0,26589.568370254587,85828.57484738278
-133.0,-53.0,36108.24056194969,103162.28724447776
-133.0,-51.0,58716.25224206351,126311.74793252283
-133.0,-49.0,67130.40045382528,149230.5164704802
-133.0,-47.0,60925.02605583883,171637.23623771794
-133.0,-45.0,64274.75938982974,197693.73610593734
-133.0,-43.0,66981.9992440516,226677.57562291468
-133.0,-41.0,79659.35071216887,262174.1566255278
-133.0,-39.0,92430.02849372436,302909.54559607495
-133.0,-37.0,97585.02850348152,346610.8667990693
-133.0,-35.0,107997.60187367418,395312.23714280414
-133.0,-33.0,126877.5740071465,453790.59532809455
-133.0,-31.0,158918.89514392597,522450.43793542427
-133.0,-29.0,182026.17123981804,592769.6360549943
-133.0,-27.0,284603.2238955077,685271.8631116982
-133.0,-25.0,284941.22072792484,760131.3452013446
-133.0,-23.0,170143.26933211475,808995.7524179578
-133.0,-21.0,156432.61778906023,872291.7751232855
-133.0,-19.0,169431.51029488796,935268.8093130111
-133.0,-17.0,197086.18094027074,999006.7871137805
-133.0,-15.0,218523.88028440662,1044595.9391707185
-133.0,-13.0,245700.59850766367,1095019.9751507468
-133.0,-11.0,341849.8936201479,1156359.7511744194
-133.0,-9.0,214113.91129375144,1150242.267849271
-133.0,-7.0,200616.4973572194,1130302.6819544896
-133.0,-5.0,235586.4588258811,1089354.8722052982
-133.0,-3.0,201841.13908970615,1026252.7330955439
-133.0,-1.0,215344.20974831114,962807.739643182
-133.0,1.0,204670.23050376435,976118.7077418815
-133.0,3.0,196221.42225806226,1060991.3262651647
-133.0,5.0,205397.35443021465,1161656.599193047
-133.0,7.0,233611.1977638938,1276076.246696961
-133.0,9.0,316262.68199650815,1399899.8543728313
